Ticket number,Issue Date,Issue time,Meter Id,Marked Time,RP State Plate,Plate Expiry Date,VIN,Make,Body Style,Color,Location,Route,Agency,Violation code,Violation Description,Fine amount,Latitude,Longitude,Agency Description,Color Description,Body Style Description
4559671373,01/10/2023,153,,0000,CA,202211,,DODG,PA,BL,2760 SAN MARINO ST,0403B,54,80.56E4+,RED ZONE,93,6474422.774533,1842522.933889,54 - DOT - HOLLYWOOD,BLUE,PASSENGER CAR
4559741314,01/10/2023,1353,,0000,CA,202309,,TOYT,PA,GY,22400 DEL VALLE ST,,53,80.56E4+,RED ZONE,93,6375554.468514,1884295.406434,53 - DOT - VALLEY,GREY,PASSENGER CAR
4561077850,01/10/2023,1327,,0000,CA,202305,,TOYT,PA,WT,770 GRAND AV S,,56,80.56E4+,RED ZONE,93,6483647.612129,1839317.398064,56 - DOT - CENTRAL,WHITE,PASSENGER CAR
4561201503,01/10/2023,1617,,0000,CA,202210,,CHEV,VN,WT,800 84TH PL E,,55,80.56E4+,RED ZONE,93,6482595.355755,1808642.237306,55 - DOT - SOUTHERN,WHITE,VAN
4559981160,01/10/2023,125,,0000,CA,202306,,BMW,PA,BK,9620 AIRPORT BL,0501R,51,80.56E4+,RED ZONE,93,6444618.638884,1803981.721569,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4561080101,01/10/2023,201,,0000,CA,202207,,TOYT,PA,GO,300 O FARRELL ST,,55,80.56E4+,RED ZONE,93,6475479.174223,1730065.890234,55 - DOT - SOUTHERN,GOLD,PASSENGER CAR
4561002703,01/10/2023,135,,0000,CA,202301,,DODG,PA,WT,3500 DENKER AVE,,55,80.56E4+,RED ZONE,93,6469332.032553,1831484.000292,55 - DOT - SOUTHERN,WHITE,PASSENGER CAR
4560832791,01/10/2023,131,,0000,CA,202401,,UNK,PA,GY,2520 TRINITY ST,,55,80.56E4+,RED ZONE,93,6482050.446377,1830949.258897,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4560617294,01/10/2023,138,,0000,CA,202303,,NISS,PA,GY,1000 NORTON AVE,,51,80.56E4+,RED ZONE,93,6464523.532531,1842129.106532,51 - DOT - WESTERN,GREY,PASSENGER CAR
4561002725,01/10/2023,155,,0000,CA,202307,,TOYT,PA,GY,1500 35TH ST W,,55,80.56E4+,RED ZONE,93,6469770.816516,1831480.083258,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4561002692,01/10/2023,133,,0000,CA,202303,,UNK,PA,BK,3500 DENKER AVE,,55,80.56E4+,RED ZONE,93,6469332.032553,1831484.000292,55 - DOT - SOUTHERN,BLACK,PASSENGER CAR
4561002736,01/10/2023,217,,0000,CA,202306,,CHEV,PU,SL,2000 22ND ST W,,55,80.56E4+,RED ZONE,93,99999,99999,55 - DOT - SOUTHERN,SILVER,PICK-UP TRUCK
4561080064,01/10/2023,137,,0000,CA,202305,,TOYT,PA,BK,244 SEPULVEDA ST,,55,80.56E4+,RED ZONE,93,6475781.176919,1729733.464728,55 - DOT - SOUTHERN,BLACK,PASSENGER CAR
4561080090,01/10/2023,156,,0000,CA,202309,,TOYT,PA,WT,405 CENTRE ST N,,55,80.56E4+,RED ZONE,93,6475465.742218,1728072.473784,55 - DOT - SOUTHERN,WHITE,PASSENGER CAR
4560646311,01/10/2023,1445,,0000,CA,202301,,HOND,PA,GN,11903 MAIN ST S,,55,80.56E4+,RED ZONE,93,6478572.876258,1795073.025267,55 - DOT - SOUTHERN,GREEN,PASSENGER CAR
4559918650,01/10/2023,1430,,0000,CA,202206,,VOLV,PA,SL,1951 MCGARRY ST,,56,80.56E4+,RED ZONE,93,,,56 - DOT - CENTRAL,SILVER,PASSENGER CAR
4560720894,01/10/2023,1817,,0000,CA,202305,,MERZ,PA,GY,760 LA CIENEGA BLVD N,,54,80.56E4+,RED ZONE,93,6447672.258732,1853517.945851,54 - DOT - HOLLYWOOD,GREY,PASSENGER CAR
4561095766,01/10/2023,1350,,0000,CA,202304,,TSMR,PA,BL,815 HARVARD BL S,489R2,54,80.56E4+,RED ZONE,93,6469538.698885,1843418.904157,54 - DOT - HOLLYWOOD,BLUE,PASSENGER CAR
4561077905,01/10/2023,1337,,0000,CA,202307,,TOYT,PA,TN,500 8TH ST W,,56,80.56E4+,RED ZONE,93,6483852.630071,1838917.288072,56 - DOT - CENTRAL,TAN,PASSENGER CAR
4560827191,01/10/2023,1415,,0000,CA,202112,,LEXS,PA,SL,3996 HOBART BLVD S,,55,80.56E4+,RED ZONE,93,6468387.118911,1826490.127507,55 - DOT - SOUTHERN,SILVER,PASSENGER CAR
4560406056,01/10/2023,1412,,0000,CA,202307,,MERZ,PA,WT,2903 CLOVERDALE AVE,,55,80.56E4+,RED ZONE,93,6452762.564611,1832530.412517,55 - DOT - SOUTHERN,WHITE,PASSENGER CAR
4561051891,01/10/2023,1317,,0000,CA,202308,,FORD,PA,BK,118 8TH ST E,,56,80.56E4+,RED ZONE,93,6484940.311567,1838054.159547,56 - DOT - CENTRAL,BLACK,PASSENGER CAR
4560893050,01/10/2023,1352,,0000,CA,202301,,TOYT,PA,BK,567 CHICAGO ST S,,56,80.56E4+,RED ZONE,93,6496265.693165,1836668.487417,56 - DOT - CENTRAL,BLACK,PASSENGER CAR
4560963083,01/10/2023,1342,,0000,CA,0,,NISS,PA,GY,1927 BONSALLO AVE,,55,80.56E4+,RED ZONE,93,6478122.67961,1835298.968232,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4561070835,01/10/2023,1545,,0000,CA,202304,,NISS,PA,GY,800 7TH ST W,,56,80.56E4+,RED ZONE,93,6483280.35362,1840201.940487,56 - DOT - CENTRAL,GREY,PASSENGER CAR
4561070802,01/10/2023,1540,,0000,CA,202311,,BMW,PA,GY,719 7TH ST W,,56,80.56E4+,RED ZONE,93,6483547.138818,1839994.488645,56 - DOT - CENTRAL,GREY,PASSENGER CAR
4559555825,01/10/2023,1544,,0000,CA,202309,,TOYT,PA,SL,8201 1ST ST W,0401B,54,80.56E4+,RED ZONE,93,6450241.547489,1849616.584481,54 - DOT - HOLLYWOOD,SILVER,PASSENGER CAR
4561098684,01/10/2023,1609,,0000,CA,202300,,KIA,PA,SL,1210 WILSHIRE BL W,,56,80.56E4+,RED ZONE,93,,,56 - DOT - CENTRAL,SILVER,PASSENGER CAR
4560900934,01/10/2023,137,,0000,CA,202305,,JEEP,PA,WT,3800 COUNTRY CLUB DR,0506A,51,80.56E4+,RED ZONE,93,6464560.346184,1841230.103172,51 - DOT - WESTERN,WHITE,PASSENGER CAR
4560617305,01/10/2023,156,,0000,CA,202308,,LEXS,PA,SL,8557 ALCOTT ST,,51,80.56E4+,RED ZONE,93,6447308.285267,1841759.2657,51 - DOT - WESTERN,SILVER,PASSENGER CAR
4560900945,01/10/2023,158,,0000,CA,202209,,BMW,PA,BK,1400 HOLT AVE,0506A,51,80.56E4+,RED ZONE,93,6447015.562809,1842167.437688,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4560896830,01/10/2023,217,,0000,CA,202303,,FORD,BU,BK,500 WALL ST S,,56,80.56E4+,RED ZONE,93,6487208.938271,1838813.912607,56 - DOT - CENTRAL,BLACK,BUS
4561080123,01/10/2023,213,,0000,CA,202307,,TOYT,PA,BL,281 O FARRELL ST,,55,80.56E4+,RED ZONE,93,6475580.156025,1730065.216189,55 - DOT - SOUTHERN,BLUE,PASSENGER CAR
4560896815,01/10/2023,206,,0000,CA,0,,TOYT,PA,BK,538 WALL ST S,,56,80.56E4+,RED ZONE,93,6487052.328495,1838611.800698,56 - DOT - CENTRAL,BLACK,PASSENGER CAR
4560832824,01/10/2023,152,,0000,CA,202312,,FORD,PA,SL,4100 TRINITY ST,,55,80.56E4+,RED ZONE,93,6479707.323284,1826002.773895,55 - DOT - SOUTHERN,SILVER,PASSENGER CAR
4561080075,01/10/2023,143,,0000,CA,202306,,CHEV,PA,WT,204 SEPULVEDA ST,,55,80.56E4+,RED ZONE,93,6476003.523435,1729732.250842,55 - DOT - SOUTHERN,WHITE,PASSENGER CAR
4560617283,01/10/2023,121,,0000,CA,202309,,HOND,PA,MR,1600 BRONSON AVE,,51,80.56E4+,RED ZONE,93,6462494.936465,1838681.304341,51 - DOT - WESTERN,MAROON,PASSENGER CAR
4560832813,01/10/2023,144,,0000,CA,202301,,HOND,PA,BK,100 36TH PL E,,55,80.56E4+,RED ZONE,93,6478547.155951,1828332.463588,55 - DOT - SOUTHERN,BLACK,PASSENGER CAR
4560617316,01/10/2023,212,,0000,CA,202302,,TOYT,PA,BK,4800 ST ELMO DR,,51,80.56E4+,RED ZONE,93,6458107.147408,1838245.011385,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4560626173,01/10/2023,1454,,0000,CA,202310,,SUBA,PA,SL,2500 COUNCIL ST,,54,80.56E4+,RED ZONE,93,6478673.593123,1848031.529103,54 - DOT - HOLLYWOOD,SILVER,PASSENGER CAR
4560646344,01/10/2023,1518,,0000,CA,0,,CHEV,PA,BK,10803 AVALON BLVD S,,55,80.56E4+,RED ZONE,93,6481237.691147,1799998.521373,55 - DOT - SOUTHERN,BLACK,PASSENGER CAR
4558852266,01/10/2023,1816,,0000,CA,202308,,FORD,PU,BK,20306 COHASSET ST,,53,80.56E4+,RED ZONE,93,6387676.159073,1898253.95463,53 - DOT - VALLEY,BLACK,PICK-UP TRUCK
4560116573,01/10/2023,1333,,0000,WA,202200,,SUBA,PA,SL,1501 SUNSET BLVD W,,56,80.56E4+,RED ZONE,93,6484380.515632,1850078.841264,56 - DOT - CENTRAL,SILVER,PASSENGER CAR
4560850571,01/10/2023,1315,,0000,CA,11,,OTHR,TK,BN,301 11TH ST E,,56,80.56E4+,RED ZONE,93,6482630.757905,1837353.755225,56 - DOT - CENTRAL,BROWN,TRUCK
4560827180,01/10/2023,1351,,0000,CA,202310,,HOND,PA,BK,3301 HOOVER ST S,,55,80.56E4+,RED ZONE,93,6475624.159322,1831924.686973,55 - DOT - SOUTHERN,BLACK,PASSENGER CAR
4560963072,01/10/2023,1341,,0000,CA,0,,FORD,PA,BK,1900 ESTRELLA AVE,,55,80.56E4+,RED ZONE,93,6478342.205738,1835055.015817,55 - DOT - SOUTHERN,BLACK,PASSENGER CAR
4560776415,01/10/2023,1357,,0000,CA,202307,,TOYT,PA,RD,11419 SANTA MONICA BL,,51,80.56E4+,RED ZONE,93,6425056.564584,1839347.930073,51 - DOT - WESTERN,RED,PASSENGER CAR
4560896826,01/10/2023,214,,0000,CA,0,,NISS,PA,BK,510 WALL ST S,,56,80.56E4+,RED ZONE,93,6487167.725172,1838760.725262,56 - DOT - CENTRAL,BLACK,PASSENGER CAR
4560733951,01/10/2023,147,,0000,CA,202301,,DODG,PA,BK,1800 IVAR AVE,0402A,54,80.56E4+,RED ZONE,93,6462319.41467,1860357.380574,54 - DOT - HOLLYWOOD,BLACK,PASSENGER CAR
4561005750,01/10/2023,158,,0000,CA,202300,,CHEV,PA,BK,14800 GILMORE ST,,53,80.56E4+,RED ZONE,93,6423985.005718,1890981.887571,53 - DOT - VALLEY,BLACK,PASSENGER CAR
4561080086,01/10/2023,151,,0000,CA,202306,,NISS,PU,BK,470 OLIVER ST,,55,80.56E4+,RED ZONE,93,6474310.419264,1730404.113885,55 - DOT - SOUTHERN,BLACK,PICK-UP TRUCK
4561080112,01/10/2023,210,,0000,CA,202307,,KIA,PA,GY,341 CENTRE ST,,55,80.56E4+,RED ZONE,93,6475466.98587,1728283.551103,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4560832861,01/10/2023,201,,0000,CA,202305,,TOYT,PA,GO,4100 TRINITY ST,,55,80.56E4+,RED ZONE,93,6479707.323284,1826002.773895,55 - DOT - SOUTHERN,GOLD,PASSENGER CAR
4559981156,01/10/2023,120,,0000,CA,202311,,CHEV,PA,BK,9750 AIRPORT BL,0501R,51,80.56E4+,RED ZONE,93,6444608.976483,1803590.837207,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4560912941,01/10/2023,150,,0000,CA,0,,FORD,PA,RD,100 WINSTON ST,,56,80.56E4+,RED ZONE,93,6486628.784107,1839787.36865,56 - DOT - CENTRAL,RED,PASSENGER CAR
4560437405,01/10/2023,1517,,0000,CA,202309,,HOND,PA,GN,16700 HOOVER ST S,,55,80.56E4+,RED ZONE,93,6474588.312434,1778800.386855,55 - DOT - SOUTHERN,GREEN,PASSENGER CAR
4561135865,01/10/2023,1444,,0000,CA,202310,,TOYT,PA,SL,1156 WALL ST S,,56,80.56E4+,RED ZONE,93,6484462.098612,1835451.990206,56 - DOT - CENTRAL,SILVER,PASSENGER CAR
4560820924,01/10/2023,1434,,0000,CA,202303,,PONT,PA,SL,201 IMPERIAL HWY E,,55,80.56E4+,RED ZONE,93,6479373.995088,1797394.118629,55 - DOT - SOUTHERN,SILVER,PASSENGER CAR
4561024650,01/10/2023,1729,,0000,CA,202212,,TOYT,TK,WT,8200 WALL ST,,55,80.56E4+,RED ZONE,93,6479283.41603,1809894.53325,55 - DOT - SOUTHERN,WHITE,TRUCK
4561024661,01/10/2023,1731,,0000,CA,0,,ACUR,PA,BK,158 82ND PL E,,55,80.56E4+,RED ZONE,93,6479011.583385,1809589.546359,55 - DOT - SOUTHERN,BLACK,PASSENGER CAR
4561179571,01/10/2023,1409,,0000,CA,202210,,TOYT,PA,GY,1001 NEPTUNE AVE N,,55,80.56E4+,RED ZONE,93,6479907.13351,1743351.749723,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4560850615,01/10/2023,1407,,0000,CA,3,,OTHR,TK,BN,771 10TH ST E,,56,80.56E4+,RED ZONE,93,6485883.233265,1835013.239921,56 - DOT - CENTRAL,BROWN,TRUCK
4560963094,01/10/2023,1348,,0000,CA,0,,MITS,PA,SL,1349 20TH ST,,55,80.56E4+,RED ZONE,93,,,55 - DOT - SOUTHERN,SILVER,PASSENGER CAR
4561135843,01/10/2023,1349,,0000,CA,202205,,NISS,VN,WT,1202 8TH ST E,,56,80.56E4+,RED ZONE,93,6480561.752321,1840559.544136,56 - DOT - CENTRAL,WHITE,VAN
4561077894,01/10/2023,1335,,0000,CA,202304,,VOLK,PA,BL,500 8TH ST W,,56,80.56E4+,RED ZONE,93,6483852.630071,1838917.288072,56 - DOT - CENTRAL,BLUE,PASSENGER CAR
4560820946,01/10/2023,1555,,0000,CA,202107,,NISS,PA,BK,1100 47TH ST W,,55,80.56E4+,RED ZONE,93,6472636.594815,1822739.672945,55 - DOT - SOUTHERN,BLACK,PASSENGER CAR
4560437416,01/10/2023,1523,,0000,CA,202305,,HOND,PA,WT,800 164TH ST W,,55,80.56E4+,RED ZONE,93,6473903.405871,1779770.313401,55 - DOT - SOUTHERN,WHITE,PASSENGER CAR
4561104866,01/10/2023,1603,,0000,CA,202306,,FORD,TK,WT,5400 VENICE BLVD,0102R,51,80.56E4+,RED ZONE,93,6453380.043436,1838609.363999,51 - DOT - WESTERN,WHITE,TRUCK
4561013262,01/10/2023,1555,,0000,CA,202301,,FORD,PA,SL,11836 LAURELWOOD DR,0350R,53,80.56E4+,RED ZONE,93,6443461.599305,1873906.621157,53 - DOT - VALLEY,SILVER,PASSENGER CAR
4560437394,01/10/2023,1513,,0000,CA,202304,,GMC,PA,WT,16700 MENLO AV,,55,80.56E4+,RED ZONE,93,6473934.416144,1778779.701244,55 - DOT - SOUTHERN,WHITE,PASSENGER CAR
4560646333,01/10/2023,1516,,0000,CA,202306,,NISS,PA,RD,10803 AVALON BLVD S,,55,80.56E4+,RED ZONE,93,6481237.691147,1799998.521373,55 - DOT - SOUTHERN,RED,PASSENGER CAR
4561050620,01/10/2023,1723,,0000,CA,202212,,KIA,PA,BK,300 12TH ST E,,56,80.56E4+,RED ZONE,93,6482227.391505,1836837.673218,56 - DOT - CENTRAL,BLACK,PASSENGER CAR
4561063872,01/10/2023,1414,,0000,CA,202303,,TOYT,PA,WT,701 KINGSLEY DR S,,54,80.56E4+,RED ZONE,93,6469868.979167,1844249.465916,54 - DOT - HOLLYWOOD,WHITE,PASSENGER CAR
4560954042,01/10/2023,1336,,0000,CA,1,,DODG,PA,WT,300 BOYD ST,,56,80.56E4+,RED ZONE,93,6487680.216108,1839646.870176,56 - DOT - CENTRAL,WHITE,PASSENGER CAR
4560828834,01/10/2023,1410,,0000,AZ,202308,,NISS,PA,SL,18603 NAPA ST,,53,80.56E4+,RED ZONE,93,6398944.566141,1905216.378272,53 - DOT - VALLEY,SILVER,PASSENGER CAR
4560303204,01/10/2023,1415,,0000,CA,202304,,TOYT,PA,WT,1102 7TH ST E,,56,80.56E4+,RED ZONE,93,6481648.149161,1840994.074395,56 - DOT - CENTRAL,WHITE,PASSENGER CAR
4560116654,01/10/2023,1458,,0000,CA,6,,MERZ,PA,BK,405 WALL ST S,,56,80.56E4+,RED ZONE,93,6487526.989778,1839333.757094,56 - DOT - CENTRAL,BLACK,PASSENGER CAR
4561220440,01/10/2023,1505,,0000,CA,202308,,AUDI,PA,GY,2939 LEEWARD AVE,,54,80.56E4+,RED ZONE,93,6474516.188349,1843875.513607,54 - DOT - HOLLYWOOD,GREY,PASSENGER CAR
4561095792,01/10/2023,1434,,0000,CA,202308,,FORD,VN,WT,3748 9TH ST W,489R2,54,80.56E4+,RED ZONE,93,6466905.251784,1842854.047726,54 - DOT - HOLLYWOOD,WHITE,VAN
4559821232,01/10/2023,1509,,0000,CA,0,,BMW,PA,WT,6544 LEXINGTON AV,,54,80.56E4+,RED ZONE,93,6460957.247779,1856226.171805,54 - DOT - HOLLYWOOD,WHITE,PASSENGER CAR
4560542221,01/10/2023,2154,,0000,CA,202310,,MERZ,PA,GY,364 2ND ST,,56,80.56E4+,RED ZONE,93,6486732.766204,1841707.351354,56 - DOT - CENTRAL,GREY,PASSENGER CAR
4560646322,01/10/2023,1508,,0000,CA,202309,,HOND,PA,BK,10701 AVALON BLVD S,,55,80.56E4+,RED ZONE,93,6481238.737182,1800395.286019,55 - DOT - SOUTHERN,BLACK,PASSENGER CAR
4561098581,01/10/2023,1440,,0000,CA,202300,,FORD,PA,WT,5143 ALHAMBRA AVE,,56,80.56E4+,RED ZONE,93,6509032.227028,1848775.684076,56 - DOT - CENTRAL,WHITE,PASSENGER CAR
4561171635,01/10/2023,1331,,0000,CA,202308,,MAZD,PA,RD,300 TEMPLE ST E,,56,80.56E4+,RED ZONE,93,6489059.472677,1841556.680081,56 - DOT - CENTRAL,RED,PASSENGER CAR
4561171521,01/10/2023,1138,,0000,NJ,202607,,VOLK,PA,GY,1601 TEMPLE ST,,56,80.56E4+,RED ZONE,93,6482664.096306,1847281.425081,56 - DOT - CENTRAL,GREY,PASSENGER CAR
4561171624,01/10/2023,1328,,0000,CA,202309,,TOYT,PA,CO,300 TEMPLE ST E,,56,80.56E4+,RED ZONE,93,6489059.472677,1841556.680081,56 - DOT - CENTRAL,COPPER,PASSENGER CAR
4561171510,01/10/2023,1114,,0000,CA,202304,,BMW,PA,SL,601 1ST ST W,,56,80.56E4+,RED ZONE,93,6486318.93041,1842742.805754,56 - DOT - CENTRAL,SILVER,PASSENGER CAR
4561171532,01/10/2023,1140,,0000,CA,202310,,GRUM,CM,BN,1601 TEMPLE ST,,56,80.56E4+,RED ZONE,93,6482664.096306,1847281.425081,56 - DOT - CENTRAL,BROWN,COMMERCIAL
4561171543,01/10/2023,1154,,0000,CA,202309,,GRUM,CM,BN,351 TEMPLE ST E,,56,80.56E4+,RED ZONE,93,6487747.971184,1842892.312949,56 - DOT - CENTRAL,BROWN,COMMERCIAL
4561040444,01/10/2023,2325,,0000,CA,202207,,TOYT,PA,GY,5005 AUGUST ST,,55,80.56E4+,RED ZONE,93,6454496.748995,1828861.427821,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4561040525,01/10/2023,2344,,0000,CA,202202,,NISS,PA,GY,3837 STEVELY AVE,,55,80.56E4+,RED ZONE,93,6454509.380547,6454509.380547,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4560403385,01/10/2023,2316,,0000,CA,202304,,NISS,PA,BL,900 MARIPOSA AV S,0401B,54,80.56E4+,RED ZONE,93,6471121.285146,1854106.876452,54 - DOT - HOLLYWOOD,BLUE,PASSENGER CAR
4561040455,01/10/2023,2328,,0000,CA,202308,,NISS,PA,BK,5004 AUGUST ST,,55,80.56E4+,RED ZONE,93,6454496.748995,1828861.427821,55 - DOT - SOUTHERN,BLACK,PASSENGER CAR
4561040503,01/10/2023,2341,,0000,CA,202312,,MERZ,PA,GY,3836 STEVELY AVE,,55,80.56E4+,RED ZONE,93,6454509.380547,6454509.380547,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4561081980,01/10/2023,2318,,0000,CA,200412,,OTHR,MH,BG,3921 HILLCREST DR,,55,80.56E4+,RED ZONE,93,6457212.814076,1828251.672796,55 - DOT - SOUTHERN,BEIGE,MOTOR HOME
4561040470,01/10/2023,2335,,0000,CA,202311,,TOYT,PA,BK,3838 STEVELY AVE,,55,80.56E4+,RED ZONE,93,6454509.488753,1828820.299343,55 - DOT - SOUTHERN,BLACK,PASSENGER CAR
4560229424,01/10/2023,2328,,0000,CA,202309,,NISS,PA,BK,440 75TH ST W,,55,80.56E4+,RED ZONE,93,6476202.42692,1812219.578689,55 - DOT - SOUTHERN,BLACK,PASSENGER CAR
4561040492,01/10/2023,2339,,0000,CA,202301,,CHRY,PA,WT,4926 AUGUST ST,,55,80.56E4+,RED ZONE,93,6454739.75941,1828859.667238,55 - DOT - SOUTHERN,WHITE,PASSENGER CAR
4561040466,01/10/2023,2331,,0000,IL,202212,,NISS,PA,GY,3839 STEVELY AVE,,55,80.56E4+,RED ZONE,93,6454509.488753,1828820.299343,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4560960493,01/10/2023,225,,0000,CA,202000,,GMC,CM,WT,1400 MAGNOLIA AV,,55,80.56E4+,RED ZONE,93,6474912.284981,1839340.302606,55 - DOT - SOUTHERN,WHITE,COMMERCIAL
4560960482,01/10/2023,222,,0000,CA,202304,,MAZD,PA,BK,1400 MAGNOLIA AV,,55,80.56E4+,RED ZONE,93,6474912.284981,1839340.302606,55 - DOT - SOUTHERN,BLACK,PASSENGER CAR
4557836846,01/10/2023,1210,,0000,CA,0,,MAZD,PA,BK,833 MAPLE AVE S,,56,80.56E4+,RED ZONE,93,6485424.642668,1837177.632615,56 - DOT - CENTRAL,BLACK,PASSENGER CAR
